id,text,category
376,So cops were justified  killing him Steve? Use your brain man,NHS
377,@A Fox Called Scrappy Tail How'd You Get Here? Genesis 1,NHS
378,A walkway overpass bridge in Miami was built by female engineers with no arch,HS
379,What do they think hitting kids with bibles will do,NHS
380,ALL LIVES MATTER!   STOP STEALING AND LOOTING AND THE PO PO WILL LEAVE YOU BE!   IS you crazy!,NHS
381,BLM don't care about black people unless it advances their marxist political agenda,NHS
382,Chlopakzpolski Yes it is incorrect,NHS
383,God I have so much respect for that sherrif,NHS
384,She is the devil  give me a break ! Wake up. She is not your savior. Only one is our savior Jesus Christ King of Kings !!! Not this demonic dirt bag,NHS
385,I'll tell you why All Lives Matter isn't accepted. Its insulting the fight of Black Life Matters. But what All Life Matters is saying is that we feel that All lives do matter emphatically.,NHS
386,first of all black people are a minority second of all we are protesting for black lives because their the ones that need help the most rn when innocent Spanish people are dying were gonna protest but rn its for black people,NHS
387,All lives matter and at the same time criminals should be dealt with as per the law.,HS
388,+littlemermaid  GO for it!  Show us how it is done!  Your way!,HS
389,this poor man,NHS
390,@American Patriot! i agree with you. Good job,NHS
391,Rob C we have scientific proof that the universe was created through natural chemical reactions. we have proof for everything. you have proof for nothing. god isn’t real.,NHS
392,Racist idiots.nnAll lives matter here in the United States. You total idiots.,NHS
393,i don't believe in lying about yourself to make other people happy.,HS
394,You can do it! Believe in yourself!,HS
395,Were you triggered by his logic and rational arguments?,NHS
396,@Teehee hi First off,NHS
397,@Jamie Ryan Storey i think Madonna holds a bigger grudge than Cyndi does on her.  Cyndi always speaks highly of Madonna and i find it odd (again) almost every interview with Cyndi .. Madonna is brought up in the conversation .. but with Madonna interviews; no mention of Cyndi.  One thing that would be difficult to accomplish with both them in the same room working on a project; discipline.  Madonna IS very disciplined.  Cyndi is scattered.  But both are very creative and passionate about their work.  Definitely two worlds colliding.,NHS
398,I also thought that  but in the end,NHS
399,Luv that sheriff,NHS
400,why is there a statue of nelson mandela in london? he was a terrorist and a murderer! along with his wife winnie. why was it put up in england in the first place.,NHS
401,What happened to her GRILLz??,NHS
402,@Nataliah Griffin please tell me how God helps people,NHS
403,Body's aching all the time,NHS
404,Where is she now?,NHS
405,@Eric White I wish they did too. But they chose to divide instead of unite. I guess it's part of the agenda.,NHS
406,this just warmed my heart,NHS
407,to boo when a guy says white lives matter,NHS
408,Lee Claus publish what,NHS
409,Your all a bunch of idiots playing right into this agenda. Whatever is coming,NHS
410,All lives matter! Why does my life matter less because I am white.,NHS
411,Only black lives matter no other lives matter.,NHS
412,THE DEMOCRATS AND THE LABOUR PARASITE PARTY ARE BOTH PATHETIC PIECES OF SCHIFF    the latter is a Marxist party here in the UK.,NHS
413,We back here again,NHS
414,Is the kid's name really Juuls,NHS
415,At this time and space Fox has 5.56M subs,NHS
416,Democrats ARE NO.GOOD.THEY WANT THE VOTE.,NHS
417,I'll sum it up the ones you say black lives matter on the stage are the ones are getting paid with donations from black lives matter.,NHS
418,She's the queen! <3,NHS
419,theyre completely right! I am religious,NHS
420,Love this channel so much,NHS
421,I love that one lesbian in denial,NHS
422,Her and  Michelle obama,NHS
423,The Home Secretary Priti Patel has condemned...nExcuse me?! Has she forgotten her own heritage?!,NHS
424,@Gameplay Central why can't God accept them? He created them after all.,NHS
425,Raphael Taylor Am I?,NHS
426,No they werent. And even if they were,NHS
427,Go to old age home bernie,NHS
428,Bet all the disliked are haters if blacks,NHS
429,The Sheriff nailed it right! Nothing but Plantation politics and the DemoRats are playing the black voters for their agenda!,NHS
430,That is absolutely a contradiction though. Apples are real. But you can't disagree with apples. Homosexuality is real. And you can't disagree with it. @BeeWee,HS
431,She NEEDS ANOTHER FACE LIFT !! To make Her Look Female !!,NHS
432,Her voice is kinda high here.,NHS
433,That girl is a huuuge seth loathing lezzie,NHS
434,Sometimes you give people a little and they want to take the lot nEnough is enough now,NHS
435,Hey stupid all lives matter. Get rid of larry,NHS
436,He'll change his tune real quick,NHS
437,Its more than a book,NHS
438,My question is why there is still a slave trader statue in UK,NHS
439,5 years later and nothing has changed.  what a bunch of stupid fucks we humans really are.,NHS
440,Who said black lives dont matter? Literally no one thinks that. 99% of people in this country are not racist.,NHS
441,688 dislikes? HATERS WILL HATE! I feel bad for them though...,NHS
442,#Madonna was the only way I could found to feel free during my teenage years... And even now in many ways,NHS
443,Survivor? Has anyone ever died there? Seriously,NHS
444,Stop lick boots and act like pride white Americans. No shame be white. All colors equal.,NHS
445,@zach If God was important they wouldn't oppose equal rights.,NHS
446,Jimmy Pop just let her live her life the way she chooses to and you live yours.  A very simple concept.,HS
447,Kids meet someone with AIDS.,NHS
448,we are mad lol why do you think it says “all”,NHS
449,Still relevant in June 2020! We have not moved on from this sh*t!! 🤦‍,NHS
450,Juan I hope all the money,NHS
451,I usually cook with my pans,NHS
452,If  we all push to made  this country   great again  respect   evryone  no matter  if they ar' white  black blue  or yellow  ..,NHS
453,ALL LIVES MATTER or you are a RACIST ASSHAT.,NHS
454,@Sidney Davies Unfortunately some of the hatred coming out of peoples mouths right now is the most racist stuff I've ever heard,NHS
455,@D S Here little video that kind of explains what I mean,NHS
456,Why can't anyone be as god gifted..rather than being something else,NHS
457,That Sherriff is correct,NHS
458,Michael Johnson usually when people start with “as a straight person” the rest of the sentence isn’t good,NHS
459,Interesting How the Jewish Nation had slaves in the Old Testament  Exodus 21,NHS
460,It’s ashamed that you were met with ridicule after saying “All lives matter”.  I don’t agree with trashing someone who may not understand the cause. In short saying “ All lives matter” in response to “Black lives matter” can come off as dismissive and purposefully missing the point. BLM at its core is not meant to divide or ridicule but to bring awareness. Hopefully your conversations on the subject (should you continue to have one) end with more acceptance and understanding rather than anger and insults. Best of luck,NHS
461,This is 4 years old,NHS
462,Thing is its easy to say that online like a shrimp coward go to harlem or london and say that. Ugghhhh,NHS
463,nah she seems pretty bi to me. just look at her jeans,NHS
464,Bella’s Wonderland honestly THATLL be me ngl,NHS
465,I agree racism is aids. But tearing down the statue is utter bullshit. It’s not like people go there to admire him,HS
